student_id,iso_week,logins,submissions,forum_posts,minutes_on_platform
100998,14,7,0,2,177
100999,1,6,0,0,139
100999,2,10,1,1,257
100999,3,13,1,0,371
100999,4,6,0,0,158
100999,5,4,2,0,107
100999,6,6,0,0,145
100999,7,7,0,3,183
100999,8,11,1,2,274
100999,9,13,1,2,344
100999,10,8,0,2,198
100999,11,7,0,1,199
100999,12,3,1,3,102
100999,13,6,1,0,171
100999,14,5,1,0,105
101000,1,3,0,1,85
101000,2,0,0,0,0
101000,3,1,0,0,27
101000,4,4,0,1,113
101000,5,5,0,0,158
101000,6,2,1,0,42
101000,7,2,2,1,58
101000,8,3,0,0,73
101000,9,1,1,1,21
101000,10,1,0,0,0
101000,11,6,0,1,141
101000,12,5,0,1,140
101000,13,2,0,0,59
101000,14,5,0,0,130
101001,1,7,1,1,203
101001,2,5,0,2,100
101001,3,1,1,0,26
101001,4,2,1,1,16
101001,5,4,0,2,81
101001,6,4,2,0,99
101001,7,4,0,0,100
101001,8,5,1,0,133
101001,9,0,1,0,32
101001,10,4,0,0,81
101001,11,4,1,0,102
101001,12,0,0,2,13
101002,1,6,1,3,132
101002,2,9,0,1,226
101002,3,8,0,1,236
101002,4,12,2,3,309
101002,5,14,1,1,382
101002,6,10,1,0,247
101002,7,10,1,0,240
101002,8,6,1,0,154
101002,9,9,2,4,208
101002,10,11,1,1,289
101002,11,12,0,0,295
101002,12,9,0,0,230
101002,13,9,1,1,247
101002,14,8,2,4,179
101003,1,3,1,1,96
101003,2,4,1,0,87
101003,3,7,0,0,166
101003,4,5,0,1,128
101003,5,1,0,0,21
101003,6,2,0,1,57
101003,7,2,1,0,53
101003,8,1,1,0,9
101003,9,3,2,0,69
101003,10,1,0,0,37
101003,11,1,0,1,64
101003,12,1,0,0,73
101003,13,3,0,0,72
101003,14,4,0,0,130
101004,1,5,0,0,95
101004,2,3,1,1,65
101004,3,7,1,2,204
101004,4,7,1,1,211
101004,5,4,0,2,113
101004,6,5,0,0,139
101004,7,5,0,1,126
101004,8,5,1,0,137
101004,9,5,0,1,142
101004,10,6,0,1,125
101004,11,6,0,0,166
101004,12,5,0,0,126
101004,13,4,0,0,91
101004,14,4,0,0,116
101005,1,2,0,0,50
101005,2,4,0,0,93
101005,3,6,0,0,187
101005,4,2,0,0,65
101005,5,2,0,0,21
101005,6,2,1,0,67
101005,7,1,0,0,9
101005,8,1,0,1,19
101005,9,0,0,0,0
101005,10,3,0,0,85
101005,11,1,0,0,0
101005,12,0,0,0,0
101005,13,0,0,0,0
101005,14,0,0,0,0
101006,1,5,1,0,119
101006,2,6,2,1,170
101006,3,6,1,2,146
101006,4,3,1,1,89
101006,5,3,0,2,83
101006,6,13,0,2,336
101006,7,3,0,0,85
101006,8,8,0,2,199
101006,9,4,0,2,64
101006,10,7,1,1,205
101006,11,2,0,0,47
101006,12,9,1,2,236
101006,13,8,1,0,185
101006,14,7,2,2,195
101007,1,7,1,1,166
101007,2,5,0,1,127
101007,3,3,0,2,62
101007,4,3,0,0,103
101007,5,3,1,0,85
101007,6,4,0,0,110
101007,7,1,0,0,6
101007,8,6,1,0,154
101007,9,4,0,0,113
101007,10,1,0,0,45
101007,11,5,0,2,117
101007,12,3,0,1,74
101007,13,3,0,0,82
101007,14,4,0,2,71
101008,1,13,0,0,372
101008,2,8,1,0,178
101008,3,9,0,0,226
101008,4,6,0,1,143
101008,5,9,2,2,217
101008,6,7,1,0,212
101008,7,4,0,2,119
101008,8,5,0,2,112
101008,9,11,2,0,293
101008,10,6,0,2,153
101008,11,7,1,1,165
101008,12,3,1,0,117
101008,13,5,0,1,149
101008,14,8,1,1,184
101009,1,6,1,2,152
101009,2,2,0,2,35
101009,3,3,0,0,83
101009,4,6,0,1,135
101009,5,4,0,0,113
101009,6,2,0,1,84
101009,7,11,0,1,289
101009,8,4,1,0,76
101009,9,2,1,0,57
101009,10,5,1,0,103
101009,11,2,1,0,31
101009,12,8,1,1,199
101009,13,3,1,1,52
101009,14,5,1,1,119
101010,1,6,0,1,165
101010,2,5,1,1,113
101010,3,3,0,0,63
101010,4,6,1,0,166
101010,5,5,0,1,124
101010,6,4,1,0,105
101010,7,5,0,1,112
101010,8,3,1,1,51
101010,9,8,2,0,192
101010,10,3,0,2,47
101010,11,3,1,1,59
101010,12,4,0,1,123
101010,13,3,0,0,91
101010,14,2,0,0,27
101011,1,1,1,1,51
101011,2,4,0,0,106
101011,3,2,0,0,64
101011,4,5,0,0,121
101011,5,6,2,2,136
101011,6,4,0,1,92
101011,7,4,0,1,100
101011,8,7,1,0,173
101011,9,4,1,0,98
101011,10,2,1,0,82
101011,11,3,1,1,85
101011,12,7,0,1,193
101011,13,3,0,0,54
101011,14,3,0,0,78
101012,1,4,0,2,120
101012,2,2,1,0,68
101012,3,3,1,2,80
101012,4,5,1,0,173
101012,5,7,0,1,210
101012,6,3,1,2,49
101012,7,7,0,0,202
101012,8,6,0,1,179
101012,9,3,0,0,70
101012,10,2,1,2,44
101012,11,5,0,1,118
101012,12,3,2,0,96
101012,13,4,0,0,91
101012,14,2,1,1,61
101013,1,6,0,1,146
101013,2,3,0,0,74
101013,3,1,0,0,13
101013,4,6,0,0,159
101013,5,4,0,0,118
101013,6,2,1,0,57
101013,7,5,0,0,153
101013,8,6,0,0,188
101013,9,3,0,1,52
101013,10,3,0,1,60
101013,11,5,0,1,137
101013,12,4,0,0,130
101013,13,4,0,1,121
101013,14,1,0,1,23
101014,1,2,0,0,9
101014,2,2,1,0,36
101014,3,1,0,0,21
101014,4,5,0,0,95
101014,5,4,0,0,104
101014,6,1,1,0,18
101014,7,3,0,2,94
101015,1,5,1,4,139
101015,2,5,1,0,143
101015,3,7,2,0,168
101015,4,7,0,0,168
101015,5,4,2,2,97
101015,6,9,0,1,239
101015,7,8,1,0,240
101015,8,6,0,0,150
101015,9,4,0,3,117
101015,10,7,1,1,182
101015,11,6,0,1,142
101015,12,6,1,2,190
101015,13,4,2,0,95
101015,14,4,2,1,88
101016,1,4,0,0,93
101016,2,3,0,2,108
101016,3,4,1,0,72
101016,4,4,1,1,76
101016,5,3,0,0,99
101016,6,2,0,2,49
101016,7,4,0,1,103
101016,8,4,0,1,120
101016,9,4,1,0,107
101016,10,4,0,2,80
101016,11,4,0,0,112
101016,12,4,0,0,109
101016,13,3,0,1,73
101016,14,1,0,0,52
101017,1,5,0,2,147
101017,2,6,1,0,159
101017,3,8,0,2,172
101017,4,4,0,0,94
101017,5,8,1,3,252
101017,6,11,1,1,295
101017,7,3,2,0,87
101017,8,8,1,0,209
101017,9,4,1,2,102
101017,10,6,0,1,151
101017,11,2,0,3,57
101017,12,6,0,1,161
101017,13,6,1,1,173
101017,14,4,0,0,122
101018,1,2,1,1,62
101018,2,1,0,1,43
101018,3,2,0,1,58
101018,4,3,0,0,92
101018,5,4,0,1,85
101018,6,4,0,0,97
101018,7,5,1,0,127
101018,8,6,1,0,118
101018,9,5,0,0,118
101018,10,4,1,0,106
101018,11,2,0,1,49
101018,12,2,0,0,48
101018,13,4,0,0,99
101018,14,1,0,1,29
101019,1,2,0,0,41
101019,2,4,0,0,79
101019,3,3,0,0,90
101019,4,3,0,0,80
101019,5,3,0,1,54
101019,6,5,0,0,130
101019,7,0,0,0,5
101019,8,1,0,0,18
101019,9,1,0,1,0
101019,10,2,0,0,37
101019,11,0,0,0,0
101019,12,1,0,1,30
101019,13,3,0,0,65
101019,14,0,0,0,0
101020,1,7,0,0,179
101020,2,8,1,0,222
101020,3,9,1,0,216
101020,4,8,0,2,206
101020,5,9,0,0,231
101020,6,11,0,0,303
101020,7,5,0,2,111
101020,8,8,1,1,204
101020,9,8,0,0,207
101021,1,2,0,0,93
101021,2,0,0,0,0
101021,3,3,0,0,78
101021,4,0,0,0,0
101021,5,2,0,0,29
101021,6,1,0,1,16
101021,7,1,0,0,42
101021,8,0,0,0,0
101021,9,2,0,0,60
101021,10,0,0,0,10
101021,11,0,0,0,4
101021,12,0,0,0,0
101021,13,0,0,1,0
101021,14,0,0,0,0
101022,1,6,1,3,136
101022,2,7,1,0,145
101022,3,5,0,0,115
101022,4,4,0,2,80
101022,5,3,1,0,39
101022,6,3,1,0,67
101022,7,8,0,0,194
101022,8,7,0,0,153
101022,9,1,1,0,12
101022,10,1,0,1,17
101022,11,3,0,2,76
101023,1,4,2,0,111
101023,2,7,1,0,170
101023,3,5,0,0,95
101023,4,2,1,1,87
101023,5,6,1,2,132
101023,6,5,0,0,107
101023,7,2,0,0,58
101023,8,2,1,0,63
101023,9,6,0,0,153
101023,10,1,0,0,22
101023,11,10,1,0,257
101023,12,7,1,0,183
101023,13,6,1,0,168
101023,14,5,1,0,160
101024,1,8,0,0,206
101024,2,6,0,2,155
101024,3,12,0,1,313
101024,4,6,1,2,144
101024,5,5,1,5,124
101024,6,11,0,2,282
101024,7,10,0,0,230
101024,8,2,1,0,75
101024,9,9,0,2,225
101024,10,5,2,0,145
101024,11,6,0,2,169
101024,12,3,0,0,73
101024,13,5,1,1,152
101024,14,4,0,1,99
101025,1,12,1,1,290
101025,2,5,1,0,117
101025,3,10,0,0,272
101025,4,4,1,2,89
101025,5,8,1,0,191
101025,6,12,0,0,290
101025,7,10,0,0,254
101025,8,13,2,2,356
101025,9,12,1,1,277
101025,10,8,0,0,213
101025,11,10,0,1,267
101025,12,6,1,0,126
101025,13,5,0,1,105
101025,14,9,0,1,216
101026,1,9,1,2,251
101026,2,9,1,2,238
101026,3,14,1,2,379
101026,4,20,1,2,559
101026,5,8,2,0,209
101026,6,15,1,1,407
101026,7,25,0,1,643
101026,8,28,1,2,715
101026,9,12,2,1,331
101026,10,13,0,0,306
101026,11,18,1,0,476
101026,12,13,1,1,330
101026,13,15,1,0,404
101026,14,20,1,2,526
101027,1,6,0,1,118
101027,2,10,1,0,275
101027,3,6,1,1,162
101027,4,8,0,1,226
101027,5,4,0,1,128
101027,6,4,0,1,103
101027,7,5,0,0,111
101027,8,2,0,0,15
101027,9,9,0,1,260
101027,10,4,1,0,97
101027,11,7,0,2,209
101027,12,7,0,0,161
101027,13,1,1,1,3
101027,14,9,1,1,230
101028,1,7,0,0,170
101028,2,4,0,1,69
101028,3,6,1,1,133
101028,4,8,1,1,249
101028,5,13,0,0,343
101028,6,13,0,2,326
101028,7,5,0,1,142
101028,8,5,1,1,120
101028,9,8,0,1,197
101028,10,6,0,1,163
101028,11,11,1,0,285
101028,12,8,1,2,208
101028,13,7,0,5,182
101028,14,10,1,1,255
101029,1,4,0,0,107
101029,2,6,0,1,128
101029,3,6,0,0,157
101029,4,5,0,1,130
101029,5,4,1,1,108
101029,6,8,0,1,211
101029,7,6,1,2,175
101029,8,4,0,3,76
101029,9,4,0,1,126
101029,10,7,1,0,199
101029,11,4,1,1,115
101029,12,4,0,1,116
101029,13,2,0,0,66
101029,14,6,0,0,140
101030,1,12,0,0,317
101030,2,10,1,0,268
101030,3,6,1,3,138
101030,4,10,1,1,287
101030,5,7,0,1,180
101030,6,8,0,0,170
101030,7,8,2,0,182
101030,8,10,1,0,242
101030,9,4,1,1,109
101030,10,7,1,3,184
101030,11,3,1,2,113
101030,12,7,0,0,175
101030,13,5,0,2,131
101030,14,2,0,0,68
101031,1,7,1,0,175
101031,2,3,0,3,96
101031,3,6,1,0,171
101031,4,7,1,1,170
101031,5,6,1,1,133
101031,6,8,0,1,225
101031,7,9,1,0,217
101031,8,2,0,2,89
101031,9,8,2,0,202
101031,10,5,0,0,127
101031,11,7,0,0,186
101031,12,7,1,1,197
101031,13,8,0,2,216
101031,14,5,2,0,159
101032,1,4,1,0,81
101032,2,6,1,0,152
101032,3,2,0,2,60
101032,4,1,1,2,26
101032,5,5,0,2,136
101032,6,3,0,0,80
101032,7,5,0,0,121
101032,8,9,1,0,248
101032,9,7,1,0,187
101032,10,9,0,2,225
101032,11,5,0,0,146
101032,12,3,0,0,52
101032,13,4,0,0,109
101032,14,6,0,1,181
101033,1,5,0,0,121
101033,2,2,0,1,45
101033,3,4,1,0,102
101033,4,4,0,0,89
101033,5,5,1,0,142
101033,6,4,0,0,97
101033,7,5,0,0,129
101033,8,4,1,0,119
101033,9,3,0,1,70
101033,10,2,1,0,77
101034,1,3,0,0,48
101034,2,3,0,0,64
101034,3,1,0,0,14
101034,4,2,1,0,41
101034,5,3,0,1,74
101034,6,2,1,0,65
101034,7,2,1,0,57
101034,8,2,0,1,32
101034,9,2,0,1,68
101034,10,2,0,0,44
101034,11,1,0,0,43
101035,1,3,1,3,85
101035,2,6,1,1,164
101035,3,2,1,1,40
101035,4,3,1,1,54
101035,5,9,0,2,244
101035,6,3,1,0,87
101035,7,10,0,0,267
101035,8,3,1,1,90
101035,9,3,1,0,46
101035,10,3,1,2,69
101035,11,3,1,1,97
101035,12,4,0,0,102
101035,13,8,1,0,226
101035,14,4,0,1,100
101036,1,9,1,1,226
101036,2,5,0,2,126
101036,3,9,1,0,227
101036,4,8,1,4,228
101036,5,8,0,0,194
101036,6,10,1,0,251
101036,7,9,0,1,241
101036,8,7,0,2,163
101036,9,13,0,1,305
101036,10,13,2,0,340
101036,11,12,2,0,301
101036,12,11,1,0,301
101036,13,6,2,0,125
101036,14,10,1,2,263
101037,1,6,1,0,189
101037,2,8,2,0,193
101037,3,8,1,0,223
101037,4,11,0,0,273
101037,5,3,1,3,70
101037,6,8,1,1,223
101037,7,7,0,1,188
101037,8,8,1,0,192
101037,9,4,0,1,92
101037,10,7,1,1,198
101037,11,9,0,0,267
101037,12,6,1,0,151
101037,13,7,2,1,187
101037,14,11,0,2,296
101038,1,7,1,0,207
101038,2,6,1,0,173
101038,3,4,1,0,99
101038,4,8,1,1,187
101038,5,6,1,1,117
101038,6,1,0,1,9
101038,7,4,0,1,94
101038,8,4,1,2,117
101038,9,6,0,0,188
101038,10,3,1,1,88
101038,11,4,1,1,97
101038,12,4,0,3,90
101038,13,5,0,0,142
101038,14,12,0,1,325
101039,1,2,0,0,33
101039,2,2,0,0,58
101039,3,4,0,0,103
101039,4,3,0,1,66
101039,5,5,0,0,139
101039,6,5,0,0,134
101039,7,3,0,0,78
101039,8,0,2,1,0
101039,9,1,0,0,31
101039,10,1,1,1,32
101039,11,4,0,0,92
101039,12,3,0,0,76
101039,13,3,0,0,55
101039,14,2,0,1,21
101040,1,2,0,0,29
101040,2,2,0,0,61
101040,3,3,0,0,74
101040,4,2,0,1,56
101040,5,5,0,0,131
101040,6,2,0,0,64
101040,7,1,0,0,20
101040,8,1,0,0,43
101040,9,1,0,0,13
101040,10,0,0,0,10
101040,11,0,0,0,3
101040,12,1,0,0,26
101040,13,0,0,0,0
101040,14,0,0,0,12
101041,1,2,0,0,74
101041,2,1,1,0,0
101041,3,0,0,0,7
101041,4,0,0,0,0
101041,5,0,0,0,0
101041,6,0,0,0,18
101041,7,0,0,0,0
101041,8,0,0,0,10
101041,9,0,0,0,0
101041,10,0,0,0,30
101041,11,0,0,0,8
101041,12,0,0,0,0
101041,13,0,0,0,0
101041,14,0,0,0,20
101042,1,1,0,0,49
101042,2,3,0,0,61
101042,3,3,1,0,91
101042,4,4,0,0,101
101042,5,3,1,0,85
101042,6,3,1,0,88
101042,7,2,0,1,62
101042,8,1,0,1,39
101042,9,2,0,0,49
101042,10,3,0,0,82
101042,11,0,0,0,18
101042,12,0,0,0,29
101042,13,1,0,0,34
101042,14,2,0,0,33
101043,1,1,0,0,31
101043,2,6,0,0,168
101043,3,7,0,0,167
101043,4,2,0,0,61
101043,5,1,0,1,14
101043,6,1,0,1,26
101043,7,2,0,1,70
101044,1,14,1,0,363
101044,2,8,1,2,214
101044,3,9,1,0,210
101044,4,12,1,1,295
101044,5,9,1,1,230
101044,6,13,0,4,310
101044,7,7,2,0,149
101044,8,5,0,2,133
101044,9,12,1,1,313
101044,10,15,1,1,396
101044,11,18,2,0,463
101044,12,12,2,3,324
101044,13,24,1,4,613
101044,14,12,1,0,293
101045,1,2,0,0,65
101045,2,3,0,0,59
101045,3,5,0,0,121
101045,4,3,0,1,86
101045,5,3,1,0,45
101045,6,1,0,2,22
101045,7,0,0,0,0
101045,8,1,0,0,37
101045,9,1,0,0,24
101045,10,3,0,1,118
101045,11,2,0,0,50
101045,12,1,0,0,9
101045,13,2,0,0,69
101045,14,1,1,1,29
101046,1,4,1,0,86
101046,2,7,1,0,163
101046,3,10,1,3,242
101046,4,6,0,1,134
101046,5,2,0,0,53
101046,6,6,0,0,142
101046,7,5,0,0,117
101046,8,8,2,1,242
101046,9,5,1,1,126
101046,10,8,0,0,208
101046,11,6,0,1,140
101046,12,8,1,0,219
101046,13,4,0,0,101
101046,14,3,1,0,71
101047,1,1,0,0,0
101047,2,1,0,1,0
101047,3,3,1,0,76
101047,4,2,1,0,76
101047,5,5,1,1,147
101047,6,5,0,2,122
101047,7,4,0,0,103
101047,8,4,0,0,129
101047,9,4,1,0,112
101047,10,2,0,1,36
101047,11,1,0,0,22
101047,12,3,1,0,67
101047,13,5,1,0,170
101047,14,1,1,1,31
101048,1,6,0,0,135
101048,2,5,1,2,113
101048,3,3,2,2,49
101048,4,7,0,2,214
101048,5,7,0,1,200
101048,6,4,0,0,108
101048,7,3,1,0,71
101048,8,9,0,1,243
101048,9,5,0,2,103
101048,10,9,0,0,232
101048,11,3,1,0,54
101048,12,4,1,4,88
101048,13,5,0,0,137
101048,14,5,0,3,158
101049,1,0,0,1,18
101049,2,3,0,0,77
101049,3,3,0,0,98
101049,4,3,0,0,76
101049,5,2,0,1,69
101049,6,1,0,0,17
101049,7,1,0,0,32
101049,8,0,0,0,12
101049,9,1,0,0,9
101050,1,9,0,2,191
101050,2,12,0,2,319
101050,3,6,2,1,167
101050,4,8,0,2,191
101050,5,13,1,2,333
101050,6,4,0,2,98
101050,7,14,2,2,376
101050,8,7,0,4,178
101050,9,4,0,1,113
101050,10,11,1,2,288
101050,11,11,1,0,282
101050,12,8,1,2,221
101050,13,9,1,3,246
101050,14,12,0,0,337
101051,1,1,0,0,28
101051,2,2,0,0,51
101051,3,0,0,0,0
101051,4,1,0,0,3
101051,5,0,0,0,0
101051,6,0,0,0,17
101051,7,0,0,0,7
101051,8,2,0,0,56
101051,9,1,0,0,14
101051,10,0,0,0,0
101051,11,0,0,0,0
101051,12,0,0,0,9
101051,13,0,1,0,0
101051,14,0,0,0,0
101052,1,3,0,0,97
101052,2,0,0,0,0
101052,3,2,1,1,79
101052,4,1,0,0,20
101052,5,1,0,0,28
101052,6,0,0,0,0
101052,7,0,0,0,0
101052,8,0,0,0,0
101052,9,0,0,0,3
101052,10,0,0,0,35
101052,11,0,0,0,15
101052,12,0,0,0,20
101052,13,0,0,0,0
101052,14,0,0,0,15
101053,1,1,0,0,4
101053,2,1,0,0,39
101053,3,0,0,0,2
101053,4,2,1,0,42
101053,5,1,0,0,18
101053,6,2,0,1,52
101053,7,1,0,0,32
101053,8,0,0,0,0
101053,9,1,1,0,28
101053,10,0,0,0,0
101053,11,1,0,0,24
101053,12,0,0,0,3
101053,13,0,0,0,0
101054,1,7,0,1,195
101054,2,11,1,2,282
101054,3,6,1,1,164
101054,4,8,1,0,207
101054,5,10,1,3,258
101054,6,5,1,0,146
101054,7,6,0,2,149
101054,8,4,0,0,103
101054,9,10,0,0,268
101054,10,8,0,0,206
101054,11,3,2,0,61
101054,12,6,1,0,187
101054,13,9,0,0,258
101054,14,4,0,0,121
101055,1,7,0,0,174
101055,2,9,0,0,229
101055,3,2,0,0,61
101055,4,4,0,0,94
101055,5,1,1,1,4
101055,6,5,0,0,90
101055,7,1,0,0,45
101055,8,7,0,1,177
101055,9,2,0,1,36
101055,10,8,0,0,207
101055,11,5,0,0,150
101055,12,5,0,1,120
101055,13,6,1,0,155
101055,14,3,0,2,59
101056,1,5,0,0,113
101056,2,3,1,0,85
101056,3,7,1,0,206
101056,4,6,2,2,169
101056,5,1,0,1,15
101056,6,3,0,1,73
101056,7,3,0,0,75
101056,8,4,0,1,119
101056,9,4,0,0,91
101056,10,2,1,0,48
101056,11,4,1,0,107
101056,12,5,2,1,101
101056,13,9,0,0,228
101056,14,8,1,1,212
101057,1,0,0,0,0
101057,2,1,0,0,25
101057,3,0,1,0,12
101057,4,4,0,0,143
101057,5,1,0,0,9
101057,6,2,0,0,71
101057,7,0,0,0,0
101057,8,3,0,0,95
101057,9,3,0,0,87
101057,10,1,0,0,31
101057,11,1,0,1,39
101057,12,0,0,0,0
101057,13,2,0,0,50
101058,1,3,1,0,100
101058,2,4,0,0,87
101058,3,3,0,1,103
101058,4,2,0,0,40
101058,5,6,0,0,134
101058,6,0,0,0,11
101058,7,3,0,0,44
101058,8,5,0,1,149
101058,9,2,0,0,60
101058,10,3,0,0,98
101058,11,1,0,0,35
101059,1,5,0,0,128
101059,2,4,1,0,137
101059,3,2,0,0,55
101059,4,6,1,1,152
101059,5,7,0,0,198
101059,6,6,0,2,176
101059,7,9,0,0,229
101059,8,8,1,1,218
101059,9,2,0,2,61
101059,10,3,0,0,71
101059,11,7,1,0,183
101059,12,4,0,2,120
101059,13,3,1,0,93
101059,14,5,0,0,106
101060,1,5,0,1,125
101060,2,8,0,3,204
101060,3,4,2,1,101
101060,4,3,0,0,80
101060,5,7,2,2,179
101060,6,6,0,2,143
101060,7,2,2,1,56
101060,8,6,1,2,175
101060,9,5,1,1,97
101060,10,2,1,2,69
101060,11,4,1,2,92
101060,12,3,2,0,52
101060,13,2,1,0,1
101060,14,2,1,1,57
101061,1,0,0,0,0
101061,2,1,0,0,26
101061,3,2,0,1,59
101061,4,1,0,1,44
101061,5,3,0,1,84
101061,6,2,0,0,61
101061,7,1,0,0,41
101061,8,0,0,0,0
101061,9,1,0,0,14
101062,1,18,1,1,486
101062,2,9,0,1,222
101062,3,13,1,2,320
101062,4,14,2,2,374
101062,5,9,0,1,241
101062,6,18,1,2,490
101062,7,10,2,1,241
101062,8,12,2,2,302
101062,9,12,1,0,277
101062,10,16,1,0,403
101062,11,15,2,0,399
101062,12,14,2,1,354
101062,13,9,1,0,253
101062,14,7,0,2,177
101063,1,19,1,1,488
101063,2,8,0,1,212
101063,3,8,0,0,233
101063,4,7,2,0,166
101063,5,14,0,0,351
101063,6,12,0,0,298
101063,7,8,0,0,198
101063,8,9,0,1,259
101063,9,6,0,0,164
101063,10,7,0,1,172
101063,11,8,1,0,209
101063,12,8,2,2,202
101063,13,9,1,2,219
101063,14,7,0,1,164
101064,1,6,1,1,154
101064,2,5,2,0,122
101064,3,4,1,2,121
101064,4,8,0,0,199
101064,5,5,1,0,144
101064,6,10,1,3,269
101064,7,7,0,2,165
101064,8,8,0,0,197
101064,9,10,1,0,237
101064,10,6,1,1,159
101064,11,13,1,1,329
101064,12,5,1,0,141
101064,13,8,0,0,211
101064,14,6,1,0,167
101065,1,9,0,2,245
101065,2,12,0,3,308
101065,3,6,1,2,166
101065,4,4,1,0,118
101065,5,5,2,2,146
101065,6,3,1,1,45
101065,7,4,0,1,132
101065,8,6,0,0,149
101065,9,5,0,0,151
101065,10,7,0,1,203
101065,11,4,1,0,154
101065,12,4,0,1,88
101065,13,7,0,0,184
101065,14,5,0,2,130
101066,1,1,0,0,44
101066,2,3,0,0,63
101066,3,0,0,0,10
101066,4,0,1,0,0
101066,5,0,0,1,0
101066,6,0,0,0,0
101066,7,0,0,0,4
101066,8,0,0,0,7
101066,9,0,0,0,0
101066,10,0,0,0,0
101066,11,0,0,0,11
101067,1,8,0,0,189
101067,2,8,1,1,207
101067,3,11,0,1,276
101067,4,7,1,0,185
101067,5,5,1,1,125
101067,6,4,1,1,107
101067,7,5,0,1,113
101067,8,10,1,0,284
101067,9,7,2,1,175
101067,10,1,1,0,24
101067,11,7,0,1,176
101067,12,6,0,1,136
101067,13,10,1,1,253
101067,14,4,0,1,115
101068,1,15,0,1,388
101068,2,11,0,1,266
101068,3,5,1,1,97
101068,4,6,2,3,189
101068,5,6,0,0,161
101068,6,6,0,1,128
101068,7,15,0,1,381
101068,8,4,2,1,95
101068,9,13,0,2,306
101068,10,10,1,1,239
101068,11,9,0,0,230
101068,12,7,2,2,167
101068,13,8,0,0,225
101068,14,8,1,0,238
101069,1,3,0,0,71
101069,2,4,1,1,97
101069,3,9,1,1,232
101069,4,2,2,4,25
101069,5,8,0,1,198
101069,6,8,0,2,201
101069,7,4,0,1,118
101069,8,3,1,0,71
101069,9,8,0,0,217
101069,10,3,0,0,58
101069,11,3,0,2,65
101069,12,4,0,0,88
101069,13,4,0,0,111
101069,14,2,0,0,39
101070,1,1,0,0,51
101070,2,3,0,0,78
101070,3,5,0,0,161
101070,4,0,0,0,23
101070,5,4,0,0,106
101070,6,2,0,0,29
101070,7,0,0,0,0
101070,8,1,0,0,50
101071,1,1,1,0,37
101071,2,1,0,4,25
101071,3,0,0,0,24
101071,4,1,2,0,23
101071,5,2,1,1,40
101071,6,3,1,0,70
101071,7,3,1,1,95
101071,8,3,1,0,91
101071,9,7,0,0,179
101071,10,1,0,0,37
101071,11,2,0,0,23
101071,12,5,0,0,123
101071,13,5,0,0,134
101071,14,4,0,0,89
101072,1,3,0,0,71
101072,2,2,0,1,51
101072,3,2,0,0,52
101072,4,3,0,0,66
101072,5,2,0,0,40
101072,6,1,0,0,12
101072,7,0,0,0,0
101072,8,0,0,0,0
101072,9,2,0,0,65
101072,10,1,0,0,13
101072,11,1,0,0,35
101072,12,0,0,0,0
101072,13,0,0,0,0
101072,14,0,0,0,0
101073,1,9,0,0,237
101073,2,6,1,0,138
101073,3,1,1,0,14
101073,4,3,0,0,63
101073,5,1,0,0,7
101073,6,0,0,0,13
101073,7,3,0,0,93
101073,8,5,0,1,129
101073,9,0,0,1,26
101073,10,4,0,0,95
101073,11,1,0,1,28
101073,12,1,0,0,25
101073,13,2,1,0,68
101073,14,3,0,0,89
101074,1,1,0,0,26
101074,2,4,0,0,80
101074,3,3,0,0,83
101074,4,1,0,0,47
101074,5,0,0,0,28
101074,6,2,0,0,53
101074,7,0,0,0,15
101074,8,0,0,0,3
101074,9,3,0,1,80
101074,10,3,0,0,84
101074,11,1,0,0,31
101074,12,1,0,0,28
101074,13,1,0,0,43
101074,14,1,0,0,29
101075,1,5,0,0,117
101075,2,5,1,0,97
101075,3,6,0,0,157
101075,4,4,1,0,135
101075,5,3,1,0,48
101075,6,5,1,0,139
101075,7,3,1,0,113
101075,8,6,0,0,130
101075,9,1,0,0,4
101075,10,1,0,1,14
101075,11,1,0,1,27
101075,12,4,1,0,111
101075,13,1,0,1,13
101075,14,1,0,0,15
101076,1,4,1,1,114
101076,2,3,0,0,60
101076,3,3,0,0,78
101076,4,5,0,3,129
101076,5,2,0,1,80
101076,6,4,1,1,113
101076,7,4,1,1,87
101076,8,4,1,0,104
101076,9,4,1,1,71
101076,10,4,1,0,116
101076,11,6,1,1,165
101076,12,6,0,0,157
101076,13,1,1,1,6
101076,14,4,0,2,95
101077,1,1,0,0,0
101077,2,2,0,0,32
101077,3,2,0,1,35
101077,4,0,1,1,0
101077,5,0,0,0,0
101077,6,0,0,0,3
101077,7,0,0,0,0
101077,8,2,0,0,22
101077,9,0,0,0,0
101077,10,0,0,0,0
101077,11,0,0,0,0
101077,12,0,0,0,9
101077,13,0,0,0,26
101077,14,0,0,0,10
101078,1,7,0,1,193
101078,2,3,0,1,103
101078,3,2,0,0,66
101078,4,1,2,0,37
101078,5,7,0,0,202
101078,6,3,1,1,41
101078,7,5,0,0,148
101078,8,6,1,0,157
101078,9,1,0,0,0
101078,10,2,0,0,40
101078,11,5,1,0,96
101078,12,5,0,0,142
101078,13,2,0,0,25
101078,14,4,1,0,100
101079,1,7,1,0,168
101079,2,2,1,0,33
101079,3,4,0,0,109
101079,4,2,0,0,63
101079,5,15,2,0,377
101079,6,3,1,1,86
101079,7,4,0,1,99
101079,8,6,0,0,173
